연월일,단위가격(톤당달러)_합계,금액(백만달러)_합계,중량(톤)_합계,단위가격(톤당달러)_오세아니아,금액(백만달러)_오세아니아,중량(톤)_오세아니아,단위가격(톤당달러)_북아메리카,금액(백만달러)_북아메리카,중량(톤)_북아메리카,단위가격(톤당달러)_중남미,금액(백만달러)_중남미,중량(톤)_중남미,단위가격(톤당달러)_중동,금액(백만달러)_중동,중량(톤)_중동,단위가격(톤당달러)_아시아,금액(백만달러)_아시아,중량(톤)_아시아,단위가격(톤당달러)_아프리카,금액(백만달러)_아프리카,중량(톤)_아프리카,단위가격(톤당달러)_유럽,금액(백만달러)_유럽,중량(톤)_유럽,단위가격(톤당달러)_러시아,금액(백만달러)_러시아,중량(톤)_러시아,단위가격(톤당달러)_기타,금액(백만달러)_기타,중량(톤)기타
2013-09-01,776.935,1915.000,2464814.000,0.000,0.000,0.000,0.000,0.000,0.000,580.889,28.000,48202.000,763.291,1187.000,1555109.000,819.848,562.000,685493.000,784.046,138.000,176010.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2013-10-01,752.081,2382.000,3167213.000,0.000,0.000,0.000,0.000,0.000,0.000,802.913,58.000,72237.000,801.629,1463.000,1825034.000,740.862,579.000,781522.000,802.708,239.000,297742.000,0.000,0.000,0.000,225.511,43.000,190678.000,0.000,0.000,0.000
2013-11-01,757.602,2468.000,3257649.000,689.439,88.000,127640.000,0.000,0.000,0.000,0.000,0.000,0.000,807.442,1182.000,1463882.000,779.323,860.000,1103522.000,799.384,246.000,307737.000,0.000,0.000,0.000,360.971,92.000,254868.000,0.000,0.000,0.000
2013-12-01,761.497,3035.000,3985572.000,783.598,61.000,77846.000,0.000,0.000,0.000,718.065,38.000,52920.000,803.542,1441.000,1793311.000,767.099,985.000,1284058.000,797.612,366.000,458870.000,827.378,105.000,126907.000,203.485,39.000,191660.000,0.000,0.000,0.000
2014-01-01,810.385,3594.000,4434928.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,834.871,1854.000,2220703.000,810.567,893.000,1101698.000,873.787,599.000,685522.000,854.145,147.000,172102.000,396.229,101.000,254903.000,0.000,0.000,0.000
2014-02-01,860.948,3584.000,4162854.000,710.517,40.000,56297.000,0.000,0.000,0.000,0.000,0.000,0.000,909.279,2338.000,2571268.000,786.688,622.000,790657.000,894.061,329.000,367984.000,866.859,105.000,121127.000,587.036,150.000,255521.000,0.000,0.000,0.000
2014-03-01,861.428,3514.000,4079275.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,919.229,2519.000,2740339.000,783.272,608.000,776231.000,825.095,264.000,319963.000,840.453,97.000,115414.000,204.197,26.000,127328.000,0.000,0.000,0.000
2014-04-01,857.016,2730.000,3185470.000,704.931,45.000,63836.000,0.000,0.000,0.000,0.000,0.000,0.000,916.149,1550.000,1691865.000,808.800,857.000,1059594.000,868.216,211.000,243027.000,0.000,0.000,0.000,526.945,67.000,127148.000,0.000,0.000,0.000
2014-05-01,853.610,1852.000,2169608.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,897.567,865.000,963716.000,832.290,536.000,644006.000,815.270,102.000,125112.000,821.184,150.000,182663.000,783.122,199.000,254111.000,0.000,0.000,0.000
2014-06-01,868.282,1898.000,2185925.000,812.821,113.000,139022.000,0.000,0.000,0.000,0.000,0.000,0.000,911.454,983.000,1078496.000,825.379,510.000,617898.000,833.074,292.000,350509.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2014-07-01,850.810,1842.000,2164995.000,692.321,84.000,121331.000,0.000,0.000,0.000,0.000,0.000,0.000,929.613,1068.000,1148865.000,763.948,495.000,647950.000,829.959,99.000,119283.000,748.421,48.000,64135.000,756.728,48.000,63431.000,0.000,0.000,0.000
2014-08-01,849.075,2142.000,2522745.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,910.378,1275.000,1400517.000,759.053,515.000,678477.000,792.401,243.000,306663.000,837.739,61.000,72815.000,746.814,48.000,64273.000,0.000,0.000,0.000
2014-09-01,857.254,1965.000,2292203.000,802.096,109.000,135894.000,0.000,0.000,0.000,706.914,45.000,63657.000,932.505,918.000,984445.000,801.400,490.000,611430.000,819.238,195.000,238026.000,807.182,107.000,132560.000,800.374,101.000,126191.000,0.000,0.000,0.000
2014-10-01,843.356,2309.000,2737872.000,698.485,82.000,117397.000,0.000,0.000,0.000,0.000,0.000,0.000,907.991,1045.000,1150892.000,809.813,881.000,1087906.000,775.597,149.000,192110.000,829.889,51.000,61454.000,788.367,101.000,128113.000,0.000,0.000,0.000
2014-11-01,827.752,2413.000,2915125.000,735.090,98.000,133317.000,0.000,0.000,0.000,806.617,51.000,63227.000,894.203,1573.000,1759109.000,685.527,358.000,522226.000,718.586,132.000,183694.000,801.000,50.000,62422.000,790.038,151.000,191130.000,0.000,0.000,0.000
2014-12-01,835.465,3556.000,4256312.000,669.003,46.000,68759.000,0.000,0.000,0.000,0.000,0.000,0.000,884.497,1794.000,2028271.000,802.452,825.000,1028099.000,770.406,471.000,611366.000,824.576,164.000,198890.000,797.689,256.000,320927.000,0.000,0.000,0.000
2015-01-01,742.089,3050.000,4110021.000,559.069,186.000,332696.000,0.000,0.000,0.000,696.443,38.000,54563.000,824.496,1656.000,2008500.000,688.510,695.000,1009426.000,637.671,243.000,381074.000,747.497,99.000,132442.000,695.170,133.000,191320.000,0.000,0.000,0.000
2015-02-01,699.955,2159.000,3084484.000,590.975,118.000,199670.000,0.000,0.000,0.000,0.000,0.000,0.000,780.276,1211.000,1552015.000,621.677,488.000,784974.000,610.329,180.000,294923.000,0.000,0.000,0.000,640.564,162.000,252902.000,0.000,0.000,0.000
2015-03-01,680.351,2067.000,3038136.000,563.589,38.000,67425.000,0.000,0.000,0.000,0.000,0.000,0.000,748.195,1305.000,1744197.000,592.155,417.000,704207.000,616.409,204.000,330949.000,0.000,0.000,0.000,538.258,103.000,191358.000,0.000,0.000,0.000
2015-04-01,605.599,1707.000,2818699.000,516.788,36.000,69661.000,0.000,0.000,0.000,0.000,0.000,0.000,672.374,1020.000,1517012.000,517.232,403.000,779148.000,538.719,141.000,261732.000,0.000,0.000,0.000,559.782,107.000,191146.000,0.000,0.000,0.000
2015-05-01,494.628,1164.000,2353285.000,342.287,19.000,55509.000,0.000,0.000,0.000,0.000,0.000,0.000,543.175,642.000,1181940.000,450.344,248.000,550690.000,519.036,94.000,181105.000,487.411,32.000,65653.000,405.166,129.000,318388.000,0.000,0.000,0.000
2015-06-01,473.243,838.000,1770759.000,374.392,24.000,64104.000,0.000,0.000,0.000,0.000,0.000,0.000,493.503,539.000,1092193.000,416.142,147.000,353245.000,538.137,106.000,196976.000,0.000,0.000,0.000,342.460,22.000,64241.000,0.000,0.000,0.000
2015-07-01,460.733,1042.000,2261615.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,471.614,633.000,1342200.000,427.796,257.000,600753.000,511.055,98.000,191760.000,0.000,0.000,0.000,425.525,54.000,126902.000,0.000,0.000,0.000
2015-08-01,480.457,1017.000,2116735.000,563.547,40.000,70979.000,0.000,0.000,0.000,0.000,0.000,0.000,506.415,537.000,1060395.000,431.104,314.000,728363.000,475.883,28.000,58838.000,469.791,33.000,70244.000,508.146,65.000,127916.000,0.000,0.000,0.000
2015-09-01,499.386,1295.000,2593185.000,474.544,186.000,391955.000,0.000,0.000,0.000,0.000,0.000,0.000,520.347,696.000,1337568.000,476.217,320.000,671962.000,0.000,0.000,0.000,0.000,0.000,0.000,485.133,93.000,191700.000,0.000,0.000,0.000
2015-10-01,504.827,1500.000,2971317.000,461.828,123.000,266333.000,0.000,0.000,0.000,0.000,0.000,0.000,546.173,766.000,1402485.000,467.776,429.000,917105.000,490.682,95.000,193608.000,0.000,0.000,0.000,453.631,87.000,191786.000,0.000,0.000,0.000
2015-11-01,495.007,1335.000,2696934.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,535.221,726.000,1356449.000,459.873,381.000,828489.000,472.975,61.000,128971.000,0.000,0.000,0.000,436.003,167.000,383025.000,0.000,0.000,0.000
